type,client,tx,amount
resolve,365,31543,67.5732
withdrawal,277,31544,808.4352
deposit,430,31545,692.6208
resolve,605,31546,490.1073
withdrawal,257,31547,201.1057
chargeback,237,31548,94.67
withdrawal,394,31549,81.2394
withdrawal,28,31550,466.5588
chargeback,398,31551,107.9744
deposit,503,31552,901.4006
chargeback,435,31553,715.6637
resolve,714,31554,41.8184
chargeback,980,31555,748.7355
resolve,838,31556,967.7293
chargeback,60,31557,711.7736
chargeback,81,31558,471.6659
deposit,963,31559,926.2082
deposit,153,31560,7.3369
dispute,883,31561,568.4617
deposit,406,31562,210.7255
withdrawal,376,31563,372.1919
chargeback,602,31564,334.1403
dispute,405,31565,574.1864
chargeback,118,31566,109.63
dispute,957,31567,255.6174
withdrawal,603,31568,336.6817
chargeback,353,31569,912.3206
dispute,924,31570,261.8272
withdrawal,118,31571,288.2256
deposit,26,31572,447.9401
withdrawal,466,31573,628.695
resolve,251,31574,719.8888
deposit,544,31575,434.3419
deposit,574,31576,380.4795
chargeback,42,31577,393.8979
chargeback,703,31578,346.2149
chargeback,755,31579,964.9458
resolve,484,31580,493.7746
deposit,525,31581,895.3801
withdrawal,653,31582,970.8932
withdrawal,761,31583,302.3925
deposit,591,31584,773.3502
dispute,829,31585,417.9141
withdrawal,95,31586,846.2349
dispute,72,31587,92.8277
dispute,127,31588,638.5593
dispute,629,31589,835.3823
resolve,70,31590,681.1884
withdrawal,569,31591,86.6171
chargeback,299,31592,905.4941
withdrawal,459,31593,991.3497
dispute,354,31594,940.7045
dispute,527,31595,882.8595
dispute,85,31596,791.7781
resolve,297,31597,91.6353
dispute,725,31598,892.6684
deposit,945,31599,135.4239
dispute,298,31600,328.4672
withdrawal,464,31601,586.3448
resolve,331,31602,729.2337
deposit,394,31603,275.0858
resolve,430,31604,587.0522
withdrawal,16,31605,852.7582
chargeback,914,31606,385.6241
withdrawal,976,31607,236.9088
deposit,995,31608,282.6594
chargeback,304,31609,240.1999
chargeback,674,31610,200.2068
resolve,528,31611,410.4481
deposit,454,31612,374.6078
dispute,879,31613,559.8875
deposit,413,31614,61.7097
resolve,998,31615,969.7472
withdrawal,44,31616,129.1921
resolve,711,31617,67.9622
deposit,687,31618,126.8835
chargeback,588,31619,944.9803
withdrawal,9,31620,646.4927
withdrawal,439,31621,507.4366
deposit,282,31622,793.7936
resolve,458,31623,334.2735
resolve,927,31624,453.9511
resolve,553,31625,826.0738
chargeback,205,31626,793.4129
dispute,464,31627,216.3973
chargeback,530,31628,130.7704
withdrawal,454,31629,993.5137
resolve,952,31630,743.091
deposit,41,31631,831.5599
deposit,810,31632,301.5043
withdrawal,684,31633,873.1234
dispute,717,31634,755.4085
dispute,330,31635,297.3714
dispute,790,31636,482.3496
dispute,229,31637,96.3449
resolve,531,31638,40.323
deposit,544,31639,151.3649
deposit,278,31640,216.0559
chargeback,805,31641,820.388
resolve,873,31642,776.414
deposit,633,31643,302.8149
resolve,374,31644,933.3099
chargeback,548,31645,867.0796
deposit,73,31646,210.5319
deposit,150,31647,65.4816
withdrawal,486,31648,866.3978
withdrawal,955,31649,113.5224
deposit,835,31650,941.1464
deposit,712,31651,797.3925
deposit,77,31652,373.3546
withdrawal,942,31653,586.0601
chargeback,373,31654,268.4873
chargeback,56,31655,510.3816
resolve,340,31656,662.1168
resolve,220,31657,31.7152
withdrawal,295,31658,993.2659
deposit,339,31659,998.0596
chargeback,36,31660,141.2222
withdrawal,915,31661,751.449
resolve,229,31662,504.5606
resolve,526,31663,760.3102
withdrawal,718,31664,572.2097
resolve,112,31665,44.3006
deposit,170,31666,480.8
deposit,600,31667,397.2872
chargeback,423,31668,751.193
chargeback,547,31669,573.0586
withdrawal,290,31670,253.0733
chargeback,116,31671,995.3375
resolve,886,31672,699.2889
deposit,729,31673,616.6178
withdrawal,584,31674,938.3882
dispute,582,31675,945.109
withdrawal,372,31676,366.2177
resolve,230,31677,929.0479
withdrawal,241,31678,350.2577
chargeback,338,31679,521.2803
dispute,402,31680,499.0785
withdrawal,75,31681,816.1087
withdrawal,539,31682,249.9227
deposit,991,31683,671.3336
resolve,216,31684,823.5921
deposit,142,31685,314.2213
chargeback,499,31686,984.5566
resolve,112,31687,58.0976
withdrawal,798,31688,597.9012
chargeback,112,31689,582.4026
withdrawal,5,31690,91.25
chargeback,459,31691,416.9262
resolve,88,31692,359.7506
deposit,65,31693,715.8317
withdrawal,251,31694,374.3995
dispute,880,31695,34.1024
deposit,885,31696,478.1707
deposit,752,31697,826.3878
chargeback,621,31698,412.1573
chargeback,795,31699,936.8974
deposit,851,31700,32.4801
deposit,620,31701,972.7902
withdrawal,223,31702,829.2327
dispute,5,31703,699.5351
deposit,314,31704,389.2324
deposit,223,31705,903.6238
resolve,493,31706,610.3652
dispute,208,31707,784.3626
dispute,965,31708,90.5262
dispute,506,31709,666.0177
dispute,246,31710,748.5868
resolve,115,31711,622.1727
deposit,212,31712,642.5886
resolve,415,31713,486.3345
resolve,569,31714,527.4936
deposit,849,31715,358.0352
withdrawal,366,31716,820.3469
deposit,136,31717,446.8211
dispute,634,31718,143.4889
chargeback,29,31719,738.2521
resolve,448,31720,108.227
deposit,737,31721,160.2708
deposit,208,31722,386.3166
resolve,554,31723,840.4094
withdrawal,721,31724,148.5113
deposit,388,31725,410.0218
dispute,801,31726,398.0285
chargeback,785,31727,11.7024
resolve,295,31728,433.1733
deposit,168,31729,914.1434
dispute,512,31730,302.9568
resolve,779,31731,260.2943
resolve,19,31732,117.2805
dispute,587,31733,719.4537
withdrawal,855,31734,104.5992
dispute,197,31735,672.9066
withdrawal,409,31736,996.478
resolve,909,31737,52.4901
withdrawal,448,31738,908.9414
dispute,3,31739,427.5703
resolve,402,31740,864.8741
chargeback,15,31741,85.766
chargeback,394,31742,184.8347
deposit,859,31743,389.1147
withdrawal,835,31744,525.5808
deposit,829,31745,807.2826
dispute,625,31746,835.9096
chargeback,943,31747,94.872
withdrawal,619,31748,503.2463
deposit,69,31749,579.4385
deposit,755,31750,970.6685
dispute,343,31751,92.2261
resolve,423,31752,494.5307
dispute,552,31753,270.9774
deposit,786,31754,28.7111
resolve,216,31755,1000.5125
withdrawal,875,31756,210.6523
dispute,301,31757,764.4511
resolve,328,31758,798.0744
resolve,642,31759,974.8084
dispute,58,31760,656.9551
chargeback,400,31761,336.6256
withdrawal,366,31762,568.8716
deposit,848,31763,307.4826
chargeback,101,31764,386.7548
chargeback,788,31765,29.5721
deposit,865,31766,591.4221
dispute,777,31767,10.7489
deposit,121,31768,246.9937
resolve,185,31769,678.8492
resolve,423,31770,503.7807
deposit,354,31771,628.0745
chargeback,820,31772,956.5472
withdrawal,257,31773,556.6898
chargeback,407,31774,931.5208
dispute,467,31775,827.1882
chargeback,531,31776,126.3716
resolve,293,31777,992.5132
deposit,391,31778,994.7717
chargeback,518,31779,769.3064
chargeback,923,31780,274.2246
chargeback,942,31781,400.0749
withdrawal,554,31782,598.0417
chargeback,595,31783,836.8319
dispute,293,31784,380.8023
deposit,559,31785,794.8176
resolve,506,31786,951.8791
withdrawal,897,31787,205.7754
resolve,204,31788,633.59
resolve,541,31789,292.2664
chargeback,681,31790,360.5107
resolve,434,31791,922.1897
deposit,289,31792,224.2034
chargeback,630,31793,528.1726
chargeback,276,31794,457.6014
dispute,218,31795,570.6574
withdrawal,132,31796,379.6697
chargeback,788,31797,787.1723
resolve,823,31798,308.916
withdrawal,928,31799,641.0964
deposit,661,31800,909.5361
chargeback,38,31801,398.1662
resolve,387,31802,948.0346
deposit,67,31803,11.3307
deposit,812,31804,58.6049
resolve,889,31805,224.806
deposit,921,31806,329.5193
resolve,177,31807,291.1728
dispute,601,31808,403.4644
deposit,817,31809,444.4782
resolve,693,31810,740.3289
chargeback,887,31811,177.2988
deposit,200,31812,781.5535
deposit,344,31813,844.577
deposit,105,31814,366.9022
resolve,873,31815,225.5541
chargeback,662,31816,420.0477
resolve,33,31817,684.9887
resolve,336,31818,298.3184
dispute,175,31819,398.6431
chargeback,546,31820,810.8199
resolve,549,31821,750.0596
resolve,587,31822,240.0728
withdrawal,763,31823,646.2474
chargeback,67,31824,485.4124
withdrawal,622,31825,87.3273
dispute,792,31826,194.4329
chargeback,678,31827,185.9346
resolve,337,31828,89.6615
withdrawal,614,31829,320.1547
chargeback,848,31830,884.1599
dispute,44,31831,130.7693
dispute,175,31832,481.1384
resolve,699,31833,927.2614
deposit,397,31834,938.5008
resolve,912,31835,194.2452
withdrawal,686,31836,120.7033
deposit,759,31837,263.2944
withdrawal,952,31838,393.1462
deposit,825,31839,136.418
dispute,171,31840,140.7971
deposit,61,31841,934.2995
resolve,107,31842,347.0098
dispute,539,31843,602.8826
deposit,243,31844,95.0448
chargeback,100,31845,105.4282
withdrawal,124,31846,96.9595
dispute,291,31847,245.5881
resolve,362,31848,900.133
deposit,314,31849,561.2477
deposit,598,31850,637.5621
withdrawal,922,31851,223.7459
resolve,282,31852,978.1886
resolve,464,31853,341.738
withdrawal,478,31854,157.8342
deposit,514,31855,508.886
dispute,668,31856,249.0135
dispute,210,31857,420.7225
withdrawal,230,31858,18.103
deposit,288,31859,3.5626
dispute,972,31860,727.0042
dispute,282,31861,392.2795
dispute,499,31862,467.4807
resolve,715,31863,59.6975
chargeback,869,31864,641.4187
dispute,563,31865,794.9915
withdrawal,217,31866,232.8494
dispute,708,31867,676.3874
deposit,960,31868,343.464
resolve,992,31869,373.9449
resolve,691,31870,27.8163
withdrawal,789,31871,769.2515
resolve,963,31872,66.6421
chargeback,591,31873,888.9744
withdrawal,253,31874,170.6797
resolve,533,31875,1000.5476
resolve,284,31876,785.2276
deposit,542,31877,984.8306
withdrawal,821,31878,891.6997
withdrawal,158,31879,784.7003
withdrawal,331,31880,64.7023
chargeback,570,31881,333.3227
deposit,285,31882,698.0209
dispute,948,31883,63.6704
chargeback,172,31884,241.1426
resolve,242,31885,179.6325
chargeback,755,31886,213.2904
dispute,761,31887,523.4403
withdrawal,596,31888,973.8038
deposit,275,31889,15.0655
withdrawal,716,31890,802.7011
chargeback,60,31891,934.866
resolve,768,31892,626.9664
dispute,797,31893,862.3008
resolve,369,31894,130.1427
resolve,488,31895,408.5452
resolve,55,31896,510.3277
resolve,821,31897,62.2939
resolve,310,31898,163.5951
deposit,666,31899,375.6941
chargeback,482,31900,488.7156
resolve,184,31901,642.8132
deposit,586,31902,76.1857
dispute,355,31903,934.9278
resolve,503,31904,835.5191
resolve,921,31905,591.0135
resolve,436,31906,896.2973
resolve,260,31907,279.716
chargeback,735,31908,804.2977
resolve,764,31909,154.609
withdrawal,369,31910,775.4521
withdrawal,924,31911,935.5588
withdrawal,61,31912,653.3016
chargeback,921,31913,665.6279
chargeback,695,31914,973.9858
dispute,940,31915,50.0197
chargeback,236,31916,39.6655
deposit,113,31917,781.0828
chargeback,709,31918,609.6251
deposit,720,31919,100.309
withdrawal,258,31920,81.8673
deposit,201,31921,94.8342
chargeback,415,31922,356.7986
deposit,791,31923,384.847
resolve,987,31924,850.4327
deposit,866,31925,850.8092
resolve,845,31926,964.3873
resolve,307,31927,903.1076
deposit,959,31928,443.3998
deposit,339,31929,702.3207
withdrawal,319,31930,789.3805
deposit,644,31931,573.2494
withdrawal,379,31932,53.72
withdrawal,7,31933,531.5866
dispute,783,31934,452.5824
resolve,931,31935,521.1064
dispute,969,31936,820.3996
dispute,944,31937,480.2522
withdrawal,91,31938,751.5488
deposit,237,31939,844.7103
deposit,489,31940,528.137
deposit,51,31941,322.7252
dispute,971,31942,787.2238
chargeback,508,31943,49.6058
withdrawal,219,31944,930.7332
resolve,634,31945,440.9596
resolve,604,31946,747.8657
dispute,781,31947,367.2773
resolve,960,31948,470.2026
deposit,229,31949,756.7691
resolve,887,31950,292.9173
deposit,436,31951,769.0898
deposit,150,31952,905.3854
dispute,205,31953,883.6048
dispute,801,31954,705.6845
dispute,331,31955,977.3647
withdrawal,386,31956,708.462
chargeback,179,31957,46.4884
deposit,857,31958,694.1021
deposit,55,31959,389.3911
chargeback,489,31960,631.846
resolve,128,31961,700.798
withdrawal,154,31962,615.7527
deposit,988,31963,24.9661
withdrawal,770,31964,230.4673
deposit,549,31965,353.858
dispute,888,31966,63.4759
chargeback,244,31967,821.2586
withdrawal,597,31968,39.0288
resolve,326,31969,497.9612
withdrawal,904,31970,918.4193
resolve,220,31971,223.0334
dispute,901,31972,240.9758
chargeback,13,31973,22.4662
withdrawal,781,31974,513.0646
withdrawal,418,31975,698.9445
resolve,526,31976,850.7789
withdrawal,280,31977,352.1997
resolve,818,31978,356.4407
deposit,187,31979,898.9387
resolve,843,31980,157.0315
withdrawal,821,31981,881.7678
resolve,607,31982,623.633
resolve,544,31983,220.4796
dispute,422,31984,681.0924
resolve,747,31985,131.9257
deposit,136,31986,516.4089
chargeback,317,31987,415.9774
resolve,745,31988,768.1583
deposit,985,31989,700.4331
dispute,840,31990,708.7246
deposit,902,31991,488.3978
withdrawal,542,31992,904.5283
resolve,31,31993,311.7022
dispute,107,31994,5.1552
chargeback,384,31995,905.4602
withdrawal,364,31996,887.2267
withdrawal,844,31997,2.4441
resolve,20,31998,950.9
resolve,969,31999,597.8443
deposit,687,32000,623.0751
withdrawal,50,32001,279.8752
chargeback,596,32002,215.2256
withdrawal,157,32003,19.7085
chargeback,674,32004,52.4998
withdrawal,765,32005,875.0969
chargeback,660,32006,639.7863
withdrawal,337,32007,215.0644
dispute,225,32008,433.9763
chargeback,693,32009,237.8969
chargeback,960,32010,166.1499
withdrawal,971,32011,809.004
dispute,412,32012,192.4654
chargeback,545,32013,680.0377
deposit,822,32014,882.0694
resolve,360,32015,374.3305
withdrawal,472,32016,452.1619
resolve,157,32017,470.3761
dispute,381,32018,2.1841
withdrawal,416,32019,513.1391
resolve,588,32020,908.4357
dispute,34,32021,548.9939
withdrawal,874,32022,427.254
chargeback,899,32023,172.584
chargeback,460,32024,21.2993
resolve,648,32025,252.7054
withdrawal,963,32026,105.0562
chargeback,842,32027,418.4293
dispute,993,32028,874.4615
deposit,651,32029,55.6841
dispute,689,32030,102.2207
deposit,193,32031,478.9623
resolve,249,32032,727.6119
deposit,875,32033,441.6383
resolve,983,32034,155.8562
chargeback,456,32035,804.4657
deposit,840,32036,275.205
deposit,363,32037,394.3546
dispute,616,32038,788.5667
resolve,199,32039,661.5636
dispute,848,32040,830.032
resolve,590,32041,66.6712
resolve,832,32042,497.0343
withdrawal,666,32043,665.1297
withdrawal,243,32044,296.0341
resolve,314,32045,6.1751
dispute,265,32046,487.7521
withdrawal,655,32047,939.7958
dispute,508,32048,229.1915
chargeback,653,32049,348.5783
resolve,124,32050,891.7731
withdrawal,931,32051,927.3175
resolve,631,32052,262.709
deposit,870,32053,764.7434
chargeback,482,32054,134.6821
withdrawal,14,32055,594.36
deposit,643,32056,215.6493
dispute,255,32057,989.3239
resolve,711,32058,785.1458
dispute,490,32059,523.8831
withdrawal,355,32060,830.8285
deposit,916,32061,9.4458
withdrawal,351,32062,252.2194
dispute,391,32063,266.3547
dispute,455,32064,209.5318
dispute,129,32065,88.4238
withdrawal,984,32066,234.1385
dispute,452,32067,529.0497
deposit,173,32068,366.4918
chargeback,988,32069,268.4851
dispute,401,32070,399.7439
deposit,799,32071,343.2412
deposit,245,32072,592.5742
dispute,484,32073,36.9811
dispute,649,32074,578.5594
withdrawal,226,32075,81.1598
withdrawal,815,32076,895.1066
dispute,458,32077,8.591
deposit,419,32078,526.4839
resolve,566,32079,290.8097
dispute,566,32080,692.6633
resolve,268,32081,861.6807
deposit,155,32082,394.2842
dispute,912,32083,810.2957
dispute,215,32084,516.416
withdrawal,581,32085,624.1586
resolve,165,32086,227.0082
deposit,674,32087,430.552
chargeback,520,32088,585.5691
withdrawal,415,32089,812.6603
deposit,350,32090,587.2581
dispute,991,32091,561.147
withdrawal,100,32092,305.6051
dispute,243,32093,558.8142
chargeback,840,32094,681.2769
resolve,386,32095,786.3979
chargeback,237,32096,130.1372
chargeback,844,32097,52.1997
resolve,300,32098,858.8675
deposit,372,32099,891.7105
chargeback,938,32100,519.5425
resolve,592,32101,454.4112
dispute,210,32102,55.0482
chargeback,348,32103,988.9738
chargeback,879,32104,380.8855
dispute,31,32105,653.3766
deposit,840,32106,678.3423
chargeback,160,32107,65.9057
chargeback,547,32108,79.5666
resolve,79,32109,590.9039
resolve,999,32110,229.9343
dispute,994,32111,37.763
withdrawal,495,32112,190.0199
deposit,961,32113,811.1948
deposit,138,32114,86.6173
chargeback,331,32115,534.2703
dispute,545,32116,807.7082
deposit,172,32117,300.6836
withdrawal,450,32118,24.198
dispute,903,32119,716.4879
withdrawal,178,32120,512.4399
deposit,692,32121,967.7646
chargeback,157,32122,50.277
chargeback,362,32123,677.4642
withdrawal,817,32124,531.1133
withdrawal,848,32125,11.0304
chargeback,740,32126,348.5143
dispute,703,32127,358.5531
resolve,360,32128,614.9573
dispute,357,32129,629.8535
dispute,889,32130,50.9231
deposit,375,32131,263.461
dispute,765,32132,16.5312
deposit,682,32133,566.6461
chargeback,645,32134,755.3211
deposit,615,32135,374.4676
resolve,600,32136,895.4573
withdrawal,541,32137,790.9932
withdrawal,542,32138,727.9606
dispute,603,32139,583.9762
resolve,203,32140,757.5397
resolve,123,32141,75.9229
withdrawal,590,32142,856.3897
dispute,121,32143,890.462
chargeback,172,32144,217.162
dispute,470,32145,749.4236
withdrawal,729,32146,121.7237
deposit,905,32147,875.6632
resolve,777,32148,836.586
withdrawal,928,32149,797.5287
deposit,659,32150,32.4946
dispute,687,32151,880.8685
resolve,807,32152,67.3728
resolve,457,32153,787.1414
withdrawal,870,32154,57.5212
dispute,348,32155,665.733
chargeback,484,32156,865.5977
withdrawal,504,32157,331.7796
withdrawal,356,32158,107.0791
withdrawal,870,32159,191.1935
deposit,769,32160,289.308
withdrawal,493,32161,130.873
resolve,319,32162,262.2317
resolve,894,32163,292.9925
dispute,479,32164,759.2583
chargeback,382,32165,19.9238
resolve,87,32166,411.9847
deposit,765,32167,760.0726
dispute,185,32168,414.1659
withdrawal,603,32169,867.0535
chargeback,457,32170,380.4169
withdrawal,969,32171,720.2571
deposit,783,32172,772.1875
dispute,483,32173,104.2356
deposit,748,32174,712.9337
withdrawal,428,32175,773.5373
resolve,351,32176,117.9134
dispute,798,32177,990.6904
resolve,196,32178,455.6822
chargeback,364,32179,591.5073
resolve,884,32180,571.2275
resolve,989,32181,744.0861
chargeback,493,32182,438.4844
deposit,695,32183,368.3767
dispute,63,32184,810.2933
deposit,644,32185,351.8432
deposit,464,32186,798.2406
resolve,299,32187,725.7043
resolve,516,32188,249.7379
chargeback,916,32189,144.7239
deposit,859,32190,358.2366
resolve,625,32191,663.974
withdrawal,986,32192,189.5418
chargeback,961,32193,5.2529
withdrawal,55,32194,174.7268
resolve,169,32195,964.0401
