type,client,tx,amount
withdrawal,202,2777,891.5351
deposit,148,2778,321.379
resolve,52,2779,692.2587
resolve,634,2780,579.5062
dispute,576,2781,609.0363
resolve,677,2782,90.7209
deposit,49,2783,253.7884
chargeback,608,2784,184.8172
chargeback,678,2785,413.591
chargeback,964,2786,741.0789
deposit,883,2787,991.2574
withdrawal,808,2788,380.8064
chargeback,833,2789,977.8004
resolve,778,2790,604.7978
withdrawal,302,2791,998.8186
withdrawal,101,2792,469.3869
deposit,733,2793,745.7909
resolve,293,2794,456.7631
dispute,708,2795,492.4021
chargeback,850,2796,359.0121
chargeback,680,2797,394.3887
dispute,705,2798,413.4494
withdrawal,550,2799,807.4356
dispute,366,2800,563.4218
chargeback,584,2801,589.5101
deposit,974,2802,826.5137
dispute,216,2803,921.4172
resolve,458,2804,163.0833
resolve,280,2805,285.3814
chargeback,968,2806,444.2933
dispute,565,2807,956.6837
withdrawal,265,2808,194.4021
deposit,431,2809,338.6495
chargeback,307,2810,778.9342
dispute,894,2811,823.0834
deposit,755,2812,583.0453
dispute,136,2813,884.79
chargeback,254,2814,472.7762
deposit,266,2815,752.4177
chargeback,227,2816,575.3508
chargeback,326,2817,509.4132
resolve,103,2818,395.2339
withdrawal,346,2819,177.0003
chargeback,696,2820,44.6653
withdrawal,549,2821,618.6396
chargeback,761,2822,407.2372
chargeback,798,2823,821.2531
deposit,534,2824,348.6982
withdrawal,567,2825,114.6368
resolve,200,2826,383.4193
resolve,695,2827,598.0796
resolve,161,2828,370.3226
chargeback,200,2829,535.4073
dispute,136,2830,646.0504
deposit,115,2831,203.9116
chargeback,866,2832,990.0171
dispute,441,2833,913.0111
chargeback,474,2834,192.8808
deposit,731,2835,845.8168
dispute,459,2836,914.6407
dispute,813,2837,331.4339
chargeback,212,2838,790.5729
dispute,585,2839,79.2194
resolve,891,2840,777.5815
deposit,129,2841,648.3548
resolve,296,2842,963.2231
chargeback,112,2843,711.3571
dispute,342,2844,682.7705
resolve,593,2845,840.1326
chargeback,232,2846,866.7004
deposit,594,2847,1.1738
resolve,548,2848,634.1684
deposit,803,2849,692.751
resolve,803,2850,992.3977
deposit,663,2851,387.449
deposit,317,2852,81.4691
withdrawal,809,2853,587.2703
dispute,418,2854,948.5572
deposit,850,2855,867.5198
withdrawal,477,2856,429.8073
chargeback,996,2857,702.953
resolve,275,2858,741.7242
withdrawal,651,2859,455.5908
dispute,852,2860,648.3126
withdrawal,554,2861,70.2354
resolve,58,2862,57.0698
resolve,429,2863,165.7144
deposit,529,2864,481.397
resolve,510,2865,329.5558
deposit,983,2866,679.6646
chargeback,705,2867,355.6279
withdrawal,760,2868,478.2289
resolve,538,2869,681.1194
deposit,136,2870,532.9474
withdrawal,259,2871,379.164
dispute,858,2872,323.1718
deposit,151,2873,584.2881
chargeback,371,2874,951.9536
deposit,988,2875,466.0077
deposit,894,2876,113.2927
dispute,539,2877,214.7924
resolve,204,2878,540.3183
dispute,756,2879,149.9847
deposit,398,2880,672.4139
dispute,715,2881,998.1433
dispute,935,2882,224.6757
dispute,917,2883,712.279
chargeback,869,2884,647.1177
chargeback,335,2885,979.7333
resolve,824,2886,242.0803
chargeback,741,2887,657.7584
dispute,915,2888,409.593
resolve,804,2889,949.3103
withdrawal,974,2890,431.9419
deposit,935,2891,904.1314
resolve,449,2892,479.6862
dispute,376,2893,76.3468
chargeback,453,2894,905.663
deposit,564,2895,29.4853
deposit,976,2896,538.7892
resolve,709,2897,349.0996
deposit,720,2898,625.3624
withdrawal,688,2899,332.6425
resolve,426,2900,56.7576
deposit,610,2901,422.5456
withdrawal,162,2902,931.8414
chargeback,570,2903,60.7519
chargeback,583,2904,234.651
withdrawal,680,2905,573.8306
resolve,7,2906,959.4418
withdrawal,876,2907,74.862
deposit,581,2908,503.1103
resolve,43,2909,363.3079
chargeback,476,2910,796.0356
deposit,431,2911,941.952
deposit,839,2912,692.9753
resolve,852,2913,40.2429
withdrawal,321,2914,804.3063
dispute,104,2915,805.3218
chargeback,597,2916,446.1132
chargeback,26,2917,453.9749
resolve,950,2918,130.6696
chargeback,339,2919,50.4912
withdrawal,779,2920,299.8523
dispute,627,2921,914.3134
withdrawal,332,2922,594.2338
resolve,24,2923,966.0344
chargeback,89,2924,153.5748
dispute,628,2925,670.5683
dispute,854,2926,446.109
withdrawal,201,2927,315.9518
chargeback,3,2928,186.5424
dispute,773,2929,698.7912
dispute,82,2930,616.9134
deposit,899,2931,790.8244
chargeback,733,2932,235.1763
chargeback,468,2933,612.3536
deposit,480,2934,755.323
chargeback,397,2935,740.7414
chargeback,510,2936,531.3988
withdrawal,411,2937,172.5582
dispute,453,2938,496.1821
deposit,100,2939,928.2406
chargeback,828,2940,568.7612
dispute,613,2941,814.811
withdrawal,767,2942,322.8532
withdrawal,75,2943,330.0954
dispute,96,2944,960.0238
withdrawal,99,2945,772.6755
deposit,815,2946,81.2563
deposit,922,2947,294.7682
dispute,630,2948,434.5051
dispute,559,2949,417.5159
resolve,575,2950,387.3378
withdrawal,955,2951,69.1358
deposit,865,2952,348.324
dispute,21,2953,776.6707
deposit,537,2954,6.6589
deposit,125,2955,128.4917
chargeback,361,2956,381.902
withdrawal,595,2957,968.5468
resolve,958,2958,616.8039
withdrawal,862,2959,101.3457
dispute,146,2960,848.1686
deposit,994,2961,440.9711
resolve,961,2962,159.808
deposit,82,2963,294.6727
resolve,992,2964,133.6654
deposit,97,2965,452.4823
deposit,731,2966,193.2875
chargeback,332,2967,508.7508
withdrawal,374,2968,530.7301
resolve,417,2969,128.5271
withdrawal,466,2970,302.9451
chargeback,351,2971,755.931
withdrawal,757,2972,948.5867
deposit,636,2973,628.1191
deposit,236,2974,172.4418
dispute,659,2975,701.9472
deposit,125,2976,363.9087
withdrawal,967,2977,159.4109
chargeback,214,2978,136.1956
chargeback,437,2979,280.5076
resolve,463,2980,400.7724
resolve,994,2981,652.4639
resolve,679,2982,181.3696
chargeback,825,2983,225.6813
chargeback,857,2984,727.6905
resolve,53,2985,176.2495
withdrawal,271,2986,716.5985
withdrawal,701,2987,973.8361
withdrawal,632,2988,206.0502
chargeback,285,2989,531.6119
deposit,368,2990,145.912
dispute,617,2991,125.1855
dispute,570,2992,497.0422
deposit,540,2993,308.417
deposit,863,2994,711.2575
chargeback,386,2995,301.5254
withdrawal,858,2996,767.1334
deposit,814,2997,306.2162
deposit,779,2998,947.2149
resolve,761,2999,661.211
dispute,635,3000,38.1013
deposit,959,3001,519.0241
withdrawal,669,3002,88.0102
dispute,42,3003,984.5503
resolve,209,3004,922.7936
chargeback,329,3005,327.6676
dispute,416,3006,625.8164
dispute,458,3007,521.7615
chargeback,123,3008,741.9115
withdrawal,16,3009,192.1545
dispute,34,3010,910.3302
dispute,72,3011,199.1223
resolve,876,3012,403.4477
withdrawal,642,3013,104.5959
deposit,546,3014,859.5467
deposit,619,3015,158.0976
dispute,443,3016,965.7879
deposit,682,3017,19.0324
resolve,475,3018,21.4504
deposit,309,3019,77.6408
resolve,504,3020,329.3509
chargeback,877,3021,670.9142
resolve,495,3022,129.4113
resolve,406,3023,785.3868
dispute,235,3024,132.4048
chargeback,845,3025,511.4381
chargeback,849,3026,355.2458
chargeback,558,3027,783.5043
dispute,87,3028,149.7656
resolve,727,3029,680.8421
withdrawal,280,3030,89.7106
deposit,527,3031,685.7043
deposit,377,3032,684.7934
withdrawal,988,3033,818.9682
deposit,56,3034,326.5947
withdrawal,526,3035,609.0613
resolve,454,3036,969.2315
dispute,61,3037,180.9925
withdrawal,103,3038,658.2382
deposit,883,3039,372.0338
deposit,416,3040,873.513
dispute,314,3041,311.5561
withdrawal,267,3042,817.9078
resolve,545,3043,850.4
deposit,280,3044,160.7934
resolve,311,3045,957.0764
deposit,606,3046,709.3839
withdrawal,155,3047,524.6143
dispute,876,3048,833.0453
chargeback,835,3049,899.8129
dispute,173,3050,263.082
dispute,169,3051,34.4582
dispute,759,3052,628.7362
resolve,949,3053,789.8714
dispute,325,3054,578.5518
chargeback,478,3055,261.5243
withdrawal,91,3056,333.3699
deposit,680,3057,957.1987
deposit,143,3058,484.1559
dispute,743,3059,556.7435
withdrawal,101,3060,878.3859
chargeback,420,3061,531.7122
deposit,887,3062,96.8852
deposit,668,3063,566.2994
resolve,510,3064,925.5908
dispute,786,3065,454.2519
dispute,621,3066,922.7057
chargeback,479,3067,583.5287
dispute,752,3068,964.3767
deposit,940,3069,636.8507
withdrawal,633,3070,954.2405
resolve,42,3071,530.8615
resolve,336,3072,521.0247
resolve,309,3073,48.9702
deposit,921,3074,9.2684
deposit,852,3075,68.6085
deposit,882,3076,962.5788
resolve,416,3077,543.9279
withdrawal,944,3078,662.5105
withdrawal,587,3079,573.3519
deposit,462,3080,713.0635
withdrawal,903,3081,135.998
deposit,438,3082,40.6621
deposit,126,3083,674.2034
dispute,927,3084,341.6262
resolve,673,3085,487.0215
deposit,607,3086,933.0579
withdrawal,813,3087,635.7107
resolve,448,3088,111.0658
chargeback,77,3089,607.004
dispute,61,3090,209.8696
deposit,445,3091,455.3183
deposit,51,3092,31.1862
withdrawal,316,3093,90.6004
deposit,720,3094,792.3793
dispute,37,3095,903.3106
dispute,512,3096,4.2515
resolve,149,3097,909.3242
resolve,169,3098,447.0448
withdrawal,748,3099,694.1213
dispute,927,3100,554.3706
resolve,110,3101,230.7118
withdrawal,151,3102,49.0687
chargeback,588,3103,75.3449
chargeback,381,3104,738.6759
chargeback,522,3105,65.9007
resolve,25,3106,950.3403
chargeback,510,3107,214.6367
chargeback,893,3108,576.1579
resolve,391,3109,437.6189
withdrawal,750,3110,124.5077
chargeback,802,3111,930.1618
dispute,379,3112,354.995
chargeback,221,3113,681.056
chargeback,797,3114,584.4021
dispute,939,3115,979.1406
withdrawal,873,3116,759.8537
chargeback,383,3117,448.2908
chargeback,974,3118,645.0112
chargeback,548,3119,575.9807
withdrawal,518,3120,336.5165
deposit,367,3121,332.4149
dispute,655,3122,281.3545
resolve,767,3123,460.6042
resolve,942,3124,800.9054
dispute,589,3125,84.028
deposit,36,3126,692.9463
chargeback,95,3127,975.588
deposit,189,3128,515.6901
withdrawal,363,3129,103.0851
chargeback,355,3130,452.6901
resolve,468,3131,211.0526
dispute,147,3132,258.4561
chargeback,48,3133,840.1783
resolve,132,3134,589.2716
resolve,734,3135,173.2628
chargeback,693,3136,453.6886
resolve,449,3137,618.5555
withdrawal,361,3138,262.1307
dispute,442,3139,808.8422
chargeback,893,3140,880.0215
withdrawal,264,3141,90.3412
deposit,723,3142,595.9158
deposit,307,3143,593.8726
withdrawal,87,3144,733.2383
dispute,606,3145,258.7412
resolve,702,3146,821.967
deposit,78,3147,871.0008
withdrawal,186,3148,575.1265
dispute,54,3149,433.6734
chargeback,680,3150,893.9882
chargeback,958,3151,864.3581
dispute,739,3152,56.543
deposit,680,3153,151.0014
deposit,292,3154,692.8373
dispute,879,3155,988.0945
withdrawal,2,3156,543.2263
deposit,958,3157,248.9947
resolve,704,3158,184.1723
deposit,282,3159,784.1543
dispute,8,3160,425.1897
deposit,152,3161,679.7327
deposit,892,3162,726.2301
resolve,365,3163,473.4855
deposit,438,3164,391.6444
dispute,925,3165,421.5814
dispute,694,3166,378.5763
withdrawal,769,3167,26.1962
chargeback,774,3168,492.2705
deposit,909,3169,700.7948
deposit,960,3170,382.9392
deposit,717,3171,692.3031
chargeback,461,3172,946.9132
resolve,857,3173,188.8252
withdrawal,433,3174,364.049
withdrawal,591,3175,515.7419
resolve,93,3176,244.252
chargeback,580,3177,169.1291
deposit,594,3178,258.3295
dispute,922,3179,186.6353
dispute,234,3180,974.5109
chargeback,426,3181,163.2316
dispute,706,3182,1000.9926
resolve,485,3183,650.0833
withdrawal,436,3184,835.4543
withdrawal,698,3185,752.0839
dispute,597,3186,924.6099
withdrawal,579,3187,1.1712
dispute,649,3188,340.5337
chargeback,655,3189,997.7738
dispute,147,3190,834.338
dispute,308,3191,620.8872
resolve,651,3192,671.9002
deposit,53,3193,399.6465
chargeback,904,3194,582.5344
deposit,321,3195,181.5882
chargeback,71,3196,48.9068
chargeback,591,3197,199.5815
deposit,190,3198,335.6718
withdrawal,130,3199,752.8586
withdrawal,811,3200,382.6262
chargeback,280,3201,26.9987
withdrawal,201,3202,846.0558
chargeback,196,3203,390.501
resolve,775,3204,124.3682
resolve,6,3205,746.2291
deposit,364,3206,505.9696
deposit,359,3207,88.6693
deposit,355,3208,860.8543
withdrawal,986,3209,202.7509
dispute,369,3210,326.6638
resolve,686,3211,907.7657
resolve,628,3212,174.2075
resolve,956,3213,548.6191
withdrawal,862,3214,232.6006
chargeback,335,3215,44.1091
chargeback,731,3216,706.8701
withdrawal,950,3217,47.9478
dispute,305,3218,487.9619
dispute,453,3219,141.1815
deposit,811,3220,4.5037
deposit,288,3221,316.3203
resolve,541,3222,586.2499
dispute,863,3223,532.2181
withdrawal,951,3224,506.7667
chargeback,935,3225,891.2719
dispute,478,3226,530.0837
resolve,261,3227,9.9098
chargeback,432,3228,432.3643
deposit,414,3229,940.7768
deposit,932,3230,858.6401
resolve,558,3231,935.0468
withdrawal,6,3232,851.7619
withdrawal,578,3233,640.1336
deposit,168,3234,337.5384
deposit,571,3235,873.8461
deposit,559,3236,37.8816
resolve,960,3237,587.1863
deposit,573,3238,891.5357
deposit,100,3239,397.9894
withdrawal,238,3240,611.4196
deposit,411,3241,884.0437
chargeback,507,3242,522.9069
resolve,735,3243,323.2332
deposit,679,3244,57.8133
deposit,390,3245,856.5389
resolve,31,3246,60.2766
withdrawal,194,3247,338.9116
resolve,57,3248,948.1146
chargeback,395,3249,96.649
resolve,338,3250,793.1441
resolve,855,3251,762.8749
resolve,969,3252,43.5858
resolve,77,3253,139.4015
resolve,941,3254,634.4753
chargeback,982,3255,678.8105
deposit,876,3256,582.3152
withdrawal,947,3257,611.0996
chargeback,718,3258,981.8954
dispute,408,3259,28.9639
resolve,798,3260,677.9866
resolve,858,3261,255.7652
resolve,41,3262,197.0693
dispute,127,3263,717.9827
chargeback,463,3264,505.5944
dispute,888,3265,987.9112
chargeback,830,3266,964.9744
deposit,542,3267,149.131
dispute,8,3268,451.8373
deposit,482,3269,624.3769
deposit,395,3270,519.5344
chargeback,68,3271,244.2043
chargeback,255,3272,208.8174
chargeback,777,3273,183.5848
chargeback,601,3274,146.0563
resolve,920,3275,897.4503
chargeback,671,3276,586.1117
deposit,35,3277,881.4905
resolve,721,3278,807.7383
chargeback,314,3279,900.5356
chargeback,386,3280,713.7179
withdrawal,192,3281,905.2019
chargeback,175,3282,377.511
deposit,795,3283,767.8024
deposit,938,3284,679.8496
withdrawal,659,3285,153.7354
withdrawal,913,3286,644.4092
withdrawal,995,3287,388.5345
dispute,188,3288,251.2859
dispute,244,3289,500.1003
deposit,635,3290,501.0175
dispute,195,3291,269.3044
withdrawal,539,3292,32.3299
deposit,32,3293,218.8421
chargeback,106,3294,360.2604
deposit,211,3295,377.4844
dispute,993,3296,690.2801
chargeback,480,3297,725.0634
resolve,762,3298,517.7506
resolve,683,3299,94.3952
withdrawal,713,3300,321.9305
chargeback,288,3301,268.7671
resolve,603,3302,926.0512
dispute,208,3303,387.4357
deposit,771,3304,482.8313
withdrawal,510,3305,551.2711
chargeback,667,3306,217.7374
withdrawal,375,3307,938.611
resolve,631,3308,196.1646
deposit,900,3309,355.5954
resolve,328,3310,844.7679
chargeback,272,3311,986.9961
chargeback,672,3312,7.0051
dispute,961,3313,104.2706
deposit,775,3314,971.1594
dispute,249,3315,896.6231
dispute,311,3316,319.4511
chargeback,686,3317,659.959
chargeback,211,3318,71.64
withdrawal,368,3319,798.4358
dispute,218,3320,115.633
withdrawal,590,3321,69.5637
chargeback,922,3322,317.7099
dispute,291,3323,783.3136
withdrawal,933,3324,580.7848
resolve,772,3325,26.9056
deposit,572,3326,790.5195
dispute,695,3327,553.7924
dispute,135,3328,318.2766
chargeback,433,3329,519.562
dispute,913,3330,413.3521
chargeback,396,3331,467.4694
dispute,61,3332,961.1395
deposit,340,3333,759.2616
dispute,807,3334,233.8477
deposit,580,3335,950.7191
deposit,1000,3336,93.521
resolve,267,3337,336.8093
deposit,117,3338,409.4686
withdrawal,426,3339,612.9049
resolve,376,3340,573.994
deposit,806,3341,703.7945
withdrawal,214,3342,187.0678
dispute,567,3343,518.8425
resolve,428,3344,536.6063
chargeback,831,3345,239.3811
withdrawal,40,3346,720.1625
deposit,144,3347,828.2376
chargeback,806,3348,839.9266
chargeback,578,3349,334.2513
resolve,76,3350,10.8726
deposit,339,3351,39.7339
chargeback,99,3352,2.1837
chargeback,25,3353,942.0399
deposit,580,3354,232.1025
deposit,869,3355,712.2363
dispute,498,3356,529.0699
dispute,942,3357,653.2339
withdrawal,567,3358,61.3566
deposit,79,3359,982.4701
deposit,387,3360,689.6279
withdrawal,285,3361,854.342
dispute,794,3362,961.5502
resolve,818,3363,518.755
withdrawal,129,3364,366.9206
withdrawal,381,3365,103.1562
resolve,523,3366,695.8224
dispute,747,3367,272.3268
chargeback,787,3368,335.0361
dispute,555,3369,101.5523
chargeback,890,3370,590.0272
resolve,317,3371,257.2749
resolve,626,3372,89.9042
chargeback,101,3373,49.902
resolve,104,3374,275.4545
chargeback,376,3375,668.6936
chargeback,436,3376,267.993
dispute,751,3377,183.6275
withdrawal,984,3378,21.1189
resolve,70,3379,595.1319
chargeback,600,3380,249.5083
resolve,144,3381,659.953
chargeback,42,3382,69.8819
chargeback,654,3383,632.8084
dispute,125,3384,943.1168
dispute,161,3385,42.1508
deposit,251,3386,694.8072
dispute,613,3387,365.2215
withdrawal,561,3388,831.8986
chargeback,136,3389,733.0253
chargeback,77,3390,607.7577
resolve,697,3391,19.4867
dispute,71,3392,786.4841
deposit,844,3393,259.8684
resolve,888,3394,123.0949
chargeback,559,3395,249.7913
chargeback,451,3396,295.4726
dispute,285,3397,644.6542
dispute,770,3398,432.6169
dispute,197,3399,251.6156
resolve,526,3400,564.584
dispute,25,3401,987.9422
dispute,423,3402,265.3555
chargeback,376,3403,518.0917
chargeback,599,3404,396.958
resolve,650,3405,504.728
deposit,701,3406,406.3201
deposit,542,3407,316.5922
chargeback,543,3408,783.0304
deposit,209,3409,399.5812
chargeback,18,3410,106.3019
deposit,559,3411,310.6969
deposit,130,3412,106.5123
dispute,446,3413,748.012
resolve,559,3414,236.8171
resolve,511,3415,550.058
dispute,377,3416,103.2387
dispute,903,3417,740.1391
resolve,930,3418,580.9362
deposit,15,3419,319.6118
dispute,35,3420,524.8859
resolve,438,3421,939.055
deposit,832,3422,968.955
deposit,675,3423,563.5973
deposit,430,3424,459.2811
dispute,35,3425,381.3846
dispute,53,3426,874.0939
withdrawal,158,3427,322.3412
deposit,687,3428,198.8133
dispute,369,3429,438.5697
chargeback,573,3430,367.5744
withdrawal,790,3431,744.4543
deposit,897,3432,849.5354
withdrawal,208,3433,957.1001
dispute,292,3434,130.5634
deposit,209,3435,534.1161
chargeback,296,3436,373.2337
resolve,653,3437,132.3558
deposit,71,3438,205.412
withdrawal,102,3439,504.9302
deposit,408,3440,176.7932
withdrawal,461,3441,197.488
chargeback,569,3442,133.7478
deposit,63,3443,180.5157
deposit,127,3444,192.4568
resolve,36,3445,559.2626
deposit,337,3446,596.0202
resolve,799,3447,698.847
resolve,844,3448,648.4485
withdrawal,110,3449,972.8834
dispute,573,3450,840.579
chargeback,370,3451,897.1024
chargeback,634,3452,205.1726
withdrawal,961,3453,767.3069
resolve,100,3454,357.6219
resolve,23,3455,813.9015
withdrawal,217,3456,123.4786
dispute,603,3457,865.8056
resolve,867,3458,405.7823
chargeback,886,3459,215.7981
resolve,959,3460,94.6416
resolve,179,3461,234.598
dispute,314,3462,888.6108
withdrawal,420,3463,111.9138
dispute,279,3464,131.8554
dispute,735,3465,174.0693
deposit,97,3466,335.0596
deposit,544,3467,633.184
resolve,588,3468,805.4666
deposit,112,3469,830.9058
dispute,120,3470,678.0412
deposit,559,3471,986.1641
withdrawal,640,3472,570.6024
resolve,563,3473,641.3522
chargeback,699,3474,142.174
resolve,154,3475,7.6822
withdrawal,856,3476,899.6633
chargeback,893,3477,357.8708
withdrawal,518,3478,766.5104
resolve,124,3479,416.0389
withdrawal,234,3480,200.6723
deposit,265,3481,413.4879
deposit,11,3482,404.6061
deposit,713,3483,304.0602
dispute,164,3484,299.6097
resolve,905,3485,551.926
dispute,7,3486,445.1345
resolve,233,3487,195.568
dispute,821,3488,949.8015
resolve,103,3489,735.8074
